Region,date,Global warming,climate change,greenhouse gas,renewable energy,sustainability,Climate disaster,green energy,green investment,green production,Job_Global warming,Global warming_Job,Job_climate change,climate change_Job,Job_greenhouse gas,greenhouse gas_Job,Job_renewable energy,renewable energy_Job,Job_sustainability,sustainability_Job,Job_Climate disaster,Climate disaster_Job,Job_green energy,green energy_Job,Job_green investment,green investment_Job,Job_green production,green production_Job,health_Global warming,Global warming_health,health_climate change,climate change_health,health_greenhouse gas,greenhouse gas_health,health_renewable energy,renewable energy_health,health_sustainability,sustainability_health,health_Climate disaster,Climate disaster_health,health_green energy,green energy_health,health_green investment,green investment_health,health_green production,green production_health,education_Global warming,Global warming_education,education_climate change,climate change_education,education_greenhouse gas,greenhouse gas_education,education_renewable energy,renewable energy_education,education_sustainability,sustainability_education,education_Climate disaster,Climate disaster_education,education_green energy,green energy_education,education_green investment,green investment_education,education_green production,green production_education,drugs_Global warming,Global warming_drugs,drugs_climate change,climate change_drugs,drugs_greenhouse gas,greenhouse gas_drugs,drugs_renewable energy,renewable energy_drugs,drugs_sustainability,sustainability_drugs,drugs_Climate disaster,Climate disaster_drugs,drugs_green energy,green energy_drugs,drugs_green investment,green investment_drugs,drugs_green production,green production_drugs
Abu Dhabi,2016-11,28.0,100,39.0,60,41.0,,,,,83,0,83,2,83,0,83,2,83,1,83,0,83,0,83,0,83,0,52,1,52,5,52,1,52,4,52,2,52,0,52,0,52,0,52,0,90,1,90,7,90,1,90,5,90,2,90,0,90,0,90,0,90,0,84,5,84,37,84,5,84,28,84,10,84,0,84,0,84,0,84,0
Abu Dhabi,2016-12,14.0,27,17.0,16,42.0,,,,,74,0,74,1,74,0,74,0,74,1,74,0,74,0,74,0,74,0,40,0,40,1,40,0,40,1,40,2,40,0,40,0,40,0,40,0,56,0,56,2,56,0,56,1,56,2,56,0,56,0,56,0,56,0,62,3,62,10,62,2,62,7,62,10,62,0,62,0,62,0,62,0
Abu Dhabi,2017-01,13.0,68,21.0,57,64.0,,,,,83,0,83,2,83,0,83,2,83,1,83,0,83,0,83,0,83,0,53,0,53,4,53,0,53,4,53,2,53,0,53,0,53,0,53,0,84,0,84,4,84,0,84,5,84,3,84,0,84,0,84,0,84,0,68,2,68,25,68,2,68,26,68,16,68,0,68,0,68,0,68,0
Abu Dhabi,2017-02,17.0,51,48.0,55,48.0,,,,,82,0,82,1,82,0,82,2,82,1,82,0,82,0,82,0,82,0,50,0,50,3,50,1,50,4,50,2,50,0,50,0,50,0,50,0,80,1,80,3,80,1,80,5,80,2,80,0,80,0,80,0,80,0,82,3,82,19,82,6,82,26,82,12,82,0,82,0,82,0,82,0
Abu Dhabi,2017-03,16.0,48,29.0,43,18.0,,,,,83,0,83,1,83,0,83,1,83,0,83,0,83,0,83,0,83,0,48,0,48,3,48,1,48,3,48,1,48,0,48,0,48,0,48,0,73,1,73,3,73,1,73,4,73,1,73,0,73,0,73,0,73,0,84,3,84,18,84,3,84,20,84,5,84,0,84,0,84,0,84,0
Abu Dhabi,2017-04,16.0,76,20.0,47,45.0,,,,,81,0,81,2,81,0,81,1,81,1,81,0,81,0,81,0,81,0,46,0,46,4,46,0,46,3,46,2,46,0,46,0,46,0,46,0,73,1,73,5,73,0,73,4,73,2,73,0,73,0,73,0,73,0,77,3,77,28,77,2,77,22,77,11,77,0,77,0,77,0,77,0
Abu Dhabi,2017-05,10.0,50,25.0,52,56.0,,,,,75,0,75,1,75,0,75,2,75,1,75,0,75,0,75,0,75,0,48,0,48,3,48,0,48,4,48,2,48,0,48,0,48,0,48,0,72,0,72,3,72,1,72,4,72,2,72,0,72,0,72,0,72,0,67,2,67,19,67,3,67,24,67,14,67,0,67,0,67,0,67,0
Abu Dhabi,2017-06,0.0,36,32.0,21,13.0,,,,,64,0,64,1,64,0,64,1,64,0,64,0,64,0,64,0,64,0,40,0,40,2,40,1,40,1,40,0,40,0,40,0,40,0,40,0,60,0,60,2,60,1,60,2,60,1,60,0,60,0,60,0,60,0,54,0,54,13,54,4,54,10,54,3,54,0,54,0,54,0,54,0
Abu Dhabi,2017-07,4.0,25,0.0,19,24.0,,,,,77,0,77,1,77,0,77,1,77,0,77,0,77,0,77,0,77,0,41,0,41,1,41,0,41,1,41,1,41,0,41,0,41,0,41,0,62,0,62,2,62,0,62,2,62,1,62,0,62,0,62,0,62,0,69,1,69,9,69,0,69,9,69,6,69,0,69,0,69,0,69,0
Abu Dhabi,2017-08,0.0,16,28.0,13,13.0,,,,,76,0,76,0,76,0,76,0,76,0,76,0,76,0,76,0,76,0,44,0,44,1,44,0,44,1,44,0,44,0,44,0,44,0,44,0,51,0,51,1,51,1,51,1,51,1,51,0,51,0,51,0,51,0,62,0,62,6,62,3,62,6,62,3,62,0,62,0,62,0,62,0
Abu Dhabi,2017-09,7.0,63,55.0,16,23.0,,,,,74,0,74,1,74,0,74,0,74,0,74,0,74,0,74,0,74,0,48,0,48,3,48,1,48,1,48,1,48,0,48,0,48,0,48,0,80,0,80,4,80,1,80,1,80,1,80,0,80,0,80,0,80,0,78,1,78,23,78,6,78,7,78,6,78,0,78,0,78,0,78,0
Abu Dhabi,2017-10,9.0,51,39.0,35,39.0,,,,,80,0,80,1,80,0,80,1,80,1,80,0,80,0,80,0,80,0,52,0,52,3,52,1,52,2,52,1,52,0,52,0,52,0,52,0,89,0,89,3,89,1,89,3,89,2,89,0,89,0,89,0,89,0,97,2,97,19,97,5,97,16,97,10,97,0,97,0,97,0,97,0
Abu Dhabi,2017-11,11.0,90,36.0,40,35.0,,,,,71,0,71,2,71,0,71,1,71,1,71,0,71,0,71,0,71,0,51,0,51,5,51,1,51,3,51,1,51,0,51,0,51,0,51,0,84,0,84,6,84,1,84,3,84,2,84,0,84,0,84,0,84,0,83,2,83,33,83,4,83,19,83,9,83,0,83,0,83,0,83,0
Abu Dhabi,2017-12,8.0,40,18.0,31,21.0,,,,,65,0,65,1,65,0,65,1,65,0,65,0,65,0,65,0,65,0,38,0,38,2,38,0,38,2,38,1,38,0,38,0,38,0,38,0,58,0,58,3,58,0,58,3,58,1,58,0,58,0,58,0,58,0,72,2,72,15,72,2,72,14,72,5,72,0,72,0,72,0,72,0
Abu Dhabi,2018-01,8.0,58,33.0,36,77.0,,,,,74,0,74,1,74,0,74,1,74,1,74,0,74,0,74,0,74,0,51,0,51,3,51,1,51,2,51,3,51,0,51,0,51,0,51,0,83,0,83,4,83,1,83,3,83,3,83,0,83,0,83,0,83,0,75,1,75,21,75,4,75,17,75,19,75,0,75,0,75,0,75,0
Abu Dhabi,2018-02,20.0,72,17.0,30,66.0,,,,,75,0,75,2,75,0,75,1,75,1,75,0,75,0,75,0,75,0,53,1,53,4,53,0,53,2,53,2,53,0,53,0,53,0,53,0,84,1,84,5,84,0,84,3,84,3,84,0,84,0,84,0,84,0,81,4,81,27,81,2,81,14,81,16,81,0,81,0,81,0,81,0
Abu Dhabi,2018-03,14.0,44,17.0,37,58.0,,,,,74,0,74,1,74,0,74,1,74,1,74,0,74,0,74,0,74,0,50,0,50,2,50,0,50,3,50,2,50,0,50,0,50,0,50,0,78,0,78,3,78,0,78,3,78,3,78,0,78,0,78,0,78,0,74,2,74,16,74,2,74,17,74,14,74,0,74,0,74,0,74,0
Abu Dhabi,2018-04,22.0,75,34.0,81,72.0,,,,,67,0,67,2,67,0,67,2,67,1,67,0,67,0,67,0,67,0,49,1,49,4,49,1,49,6,49,3,49,0,49,0,49,0,49,0,79,1,79,5,79,1,79,7,79,3,79,0,79,0,79,0,79,0,80,4,80,27,80,4,80,38,80,18,80,0,80,0,80,0,80,0
Abu Dhabi,2018-05,26.0,72,45.0,75,61.0,,,,,62,0,62,2,62,0,62,2,62,1,62,0,62,0,62,0,62,0,50,1,50,4,50,1,50,5,50,2,50,0,50,0,50,0,50,0,78,1,78,5,78,1,78,6,78,3,78,0,78,0,78,0,78,0,63,5,63,27,63,5,63,35,63,15,63,0,63,0,63,0,63,0
Abu Dhabi,2018-06,3.0,33,17.0,24,44.0,,,,,61,0,61,1,61,0,61,1,61,1,61,0,61,0,61,0,61,0,43,0,43,2,43,0,43,2,43,2,43,0,43,0,43,0,43,0,65,0,65,2,65,0,65,2,65,2,65,0,65,0,65,0,65,0,73,1,73,12,73,2,73,11,73,11,73,0,73,0,73,0,73,0
Abu Dhabi,2018-07,3.0,21,17.0,29,33.0,,,,,71,0,71,0,71,0,71,1,71,1,71,0,71,0,71,0,71,0,44,0,44,1,44,0,44,2,44,1,44,0,44,0,44,0,44,0,72,0,72,1,72,0,72,2,72,1,72,0,72,0,72,0,72,0,75,1,75,8,75,2,75,14,75,8,75,0,75,0,75,0,75,0
Abu Dhabi,2018-08,0.0,23,19.0,17,22.0,,,,,69,0,69,1,69,0,69,1,69,0,69,0,69,0,69,0,69,0,45,0,45,1,45,0,45,1,45,1,45,0,45,0,45,0,45,0,56,0,56,1,56,0,56,1,56,1,56,0,56,0,56,0,56,0,67,0,67,8,67,2,67,8,67,6,67,0,67,0,67,0,67,0
Abu Dhabi,2018-09,11.0,39,25.0,37,54.0,,,,,77,0,77,1,77,0,77,1,77,1,77,0,77,0,77,0,77,0,52,0,52,2,52,0,52,3,52,2,52,0,52,0,52,0,52,0,92,0,92,3,92,1,92,3,92,2,92,0,92,0,92,0,92,0,72,2,72,14,72,3,72,17,72,13,72,0,72,0,72,0,72,0
Abu Dhabi,2018-10,11.0,62,29.0,38,46.0,,,,,74,0,74,1,74,0,74,1,74,1,74,0,74,0,74,0,74,0,54,0,54,3,54,0,54,3,54,2,54,0,54,0,54,0,54,0,89,0,89,4,89,1,89,3,89,2,89,0,89,0,89,0,89,0,81,2,81,23,81,3,81,18,81,12,81,0,81,0,81,0,81,0
Abu Dhabi,2018-11,19.0,66,22.0,30,48.0,,,,,72,0,72,2,72,0,72,1,72,1,72,0,72,0,72,0,72,0,53,1,53,4,53,0,53,2,53,2,53,0,53,0,53,0,53,0,78,1,78,4,78,0,78,2,78,2,78,0,78,0,78,0,78,0,77,4,77,24,77,3,77,14,77,12,77,0,77,0,77,0,77,0
Abu Dhabi,2018-12,6.0,35,49.0,19,46.0,,,,,67,0,67,1,67,0,67,1,67,1,67,0,67,0,67,0,67,0,43,0,43,2,43,1,43,1,43,2,43,0,43,0,43,0,43,0,66,0,66,2,66,1,66,2,66,2,66,0,66,0,66,0,66,0,71,1,71,13,71,6,71,9,71,11,71,0,71,0,71,0,71,0
Abu Dhabi,2019-01,13.0,59,32.0,46,82.0,,,,,73,0,73,1,73,0,73,1,73,1,73,0,73,0,73,0,73,0,55,0,55,3,55,1,55,3,55,3,55,0,55,0,55,0,55,0,78,0,78,4,78,1,78,4,78,4,78,0,78,0,78,0,78,0,80,2,80,22,80,4,80,21,80,20,80,0,80,0,80,0,80,0
Abu Dhabi,2019-02,6.0,65,22.0,43,51.0,,,,,71,0,71,2,71,0,71,1,71,1,71,0,71,0,71,0,71,0,54,0,54,4,54,0,54,3,54,2,54,0,54,0,54,0,54,0,86,0,86,4,86,0,86,4,86,2,86,0,86,0,86,0,86,0,80,1,80,24,80,3,80,20,80,13,80,0,80,0,80,0,80,0
Abu Dhabi,2019-03,20.0,58,47.0,25,44.0,,,,,67,0,67,1,67,0,67,1,67,1,67,0,67,0,67,0,67,0,50,1,50,3,50,1,50,2,50,2,50,0,50,0,50,0,50,0,74,1,74,4,74,1,74,2,74,2,74,0,74,0,74,0,74,0,72,4,72,21,72,5,72,12,72,11,72,0,72,0,72,0,72,0
Abu Dhabi,2019-04,5.0,49,28.0,34,46.0,,,,,65,0,65,1,65,0,65,1,65,1,65,0,65,0,65,0,65,0,47,0,47,3,47,0,47,2,47,2,47,0,47,0,47,0,47,0,71,0,71,3,71,1,71,3,71,2,71,0,71,0,71,0,71,0,71,1,71,18,71,3,71,16,71,11,71,0,71,0,71,0,71,0
Abu Dhabi,2019-05,2.0,60,23.0,40,44.0,,,,,66,0,66,1,66,0,66,1,66,1,66,0,66,0,66,0,66,0,46,0,46,3,46,0,46,3,46,2,46,0,46,0,46,0,46,0,59,0,59,4,59,0,59,3,59,2,59,0,59,0,59,0,59,0,74,0,74,22,74,3,74,19,74,11,74,0,74,0,74,0,74,0
Abu Dhabi,2019-06,8.0,75,25.0,27,27.0,,,,,65,0,65,2,65,0,65,1,65,0,65,0,65,0,65,0,65,0,48,0,48,4,48,0,48,2,48,1,48,0,48,0,48,0,48,0,71,0,71,5,71,1,71,2,71,1,71,0,71,0,71,0,71,0,65,1,65,28,65,3,65,12,65,7,65,0,65,0,65,0,65,0
Abu Dhabi,2019-07,6.0,29,9.0,15,29.0,,,,,72,0,72,1,72,0,72,0,72,0,72,0,72,0,72,0,72,0,42,0,42,2,42,0,42,1,42,1,42,0,42,0,42,0,42,0,74,0,74,2,74,0,74,1,74,1,74,0,74,0,74,0,74,0,68,1,68,11,68,1,68,7,68,7,68,0,68,0,68,0,68,0
Abu Dhabi,2019-08,12.0,33,5.0,13,48.0,,,,,67,0,67,1,67,0,67,0,67,1,67,0,67,0,67,0,67,0,46,0,46,2,46,0,46,1,46,2,46,0,46,0,46,0,46,0,55,0,55,2,55,0,55,1,55,2,55,0,55,0,55,0,55,0,65,2,65,12,65,1,65,6,65,12,65,0,65,0,65,0,65,0
Abu Dhabi,2019-09,0.0,71,64.0,29,55.0,,,,,84,0,84,2,84,0,84,1,84,1,84,0,84,0,84,0,84,0,58,0,58,4,58,1,58,2,58,2,58,0,58,0,58,0,58,0,86,0,86,5,86,1,86,2,86,2,86,0,86,0,86,0,86,0,92,0,92,26,92,8,92,13,92,14,92,0,92,0,92,0,92,0
Abu Dhabi,2019-10,2.0,82,31.0,35,52.0,,,,,70,0,70,2,70,0,70,1,70,1,70,0,70,0,70,0,70,0,58,0,58,4,58,1,58,2,58,2,58,0,58,0,58,0,58,0,84,0,84,5,84,1,84,3,84,2,84,0,84,0,84,0,84,0,82,0,82,30,82,4,82,16,82,13,82,0,82,0,82,0,82,0
Abu Dhabi,2019-11,7.0,67,43.0,26,57.0,,,,,65,0,65,2,65,0,65,1,65,1,65,0,65,0,65,0,65,0,48,0,48,4,48,1,48,2,48,2,48,0,48,0,48,0,48,0,78,0,78,4,78,1,78,2,78,3,78,0,78,0,78,0,78,0,76,1,76,25,76,5,76,12,76,14,76,0,76,0,76,0,76,0
Abu Dhabi,2019-12,5.0,49,4.0,23,51.0,,,,,65,0,65,1,65,0,65,1,65,1,65,0,65,0,65,0,65,0,47,0,47,3,47,0,47,2,47,2,47,0,47,0,47,0,47,0,55,0,55,3,55,0,55,2,55,2,55,0,55,0,55,0,55,0,68,1,68,18,68,0,68,11,68,13,68,0,68,0,68,0,68,0
Abu Dhabi,2020-01,7.0,76,63.0,31,100.0,,,,,65,0,65,2,65,0,65,1,65,2,65,0,65,0,65,0,65,0,55,0,55,4,55,1,55,2,55,4,55,0,55,0,55,0,55,0,68,0,68,5,68,1,68,3,68,4,68,0,68,0,68,0,68,0,59,1,59,28,59,7,59,14,59,25,59,0,59,0,59,0,59,0
Abu Dhabi,2020-02,13.0,79,45.0,38,85.0,,,,,69,0,69,2,69,0,69,1,69,1,69,0,69,0,69,0,69,0,59,0,59,4,59,1,59,3,59,3,59,0,59,0,59,0,59,0,70,0,70,5,70,1,70,3,70,4,70,0,70,0,70,0,70,0,70,2,70,29,70,5,70,18,70,21,70,0,70,0,70,0,70,0
Abu Dhabi,2020-03,22.0,44,29.0,43,28.0,,,,,50,0,50,1,50,0,50,1,50,0,50,0,50,0,50,0,50,0,77,1,77,2,77,0,77,3,77,1,77,0,77,0,77,0,77,0,85,1,85,3,85,1,85,4,85,1,85,0,85,0,85,0,85,0,84,4,84,16,84,3,84,20,84,7,84,0,84,0,84,0,84,0
Abu Dhabi,2020-04,16.0,78,43.0,93,56.0,,,,,33,0,33,2,33,0,33,3,33,1,33,0,33,0,33,0,33,0,78,0,78,4,78,1,78,6,78,2,78,0,78,0,78,0,78,0,86,1,86,5,86,1,86,8,86,2,86,0,86,0,86,0,86,0,85,3,85,29,85,5,85,43,85,14,85,0,85,0,85,0,85,0
Abu Dhabi,2020-05,26.0,74,39.0,100,52.0,,,,,42,0,42,2,42,0,42,3,42,1,42,0,42,0,42,0,42,0,78,1,78,4,78,1,78,7,78,2,78,0,78,0,78,0,78,0,73,1,73,5,73,1,73,8,73,2,73,0,73,0,73,0,73,0,79,5,79,27,79,5,79,46,79,13,79,0,79,0,79,0,79,0
Abu Dhabi,2020-06,24.0,100,95.0,64,58.0,,,,,57,0,57,2,57,1,57,2,57,1,57,0,57,0,57,0,57,0,81,1,81,5,81,2,81,4,81,2,81,0,81,0,81,0,81,0,81,1,81,7,81,2,81,5,81,3,81,0,81,0,81,0,81,0,83,4,83,37,83,11,83,30,83,14,83,0,83,0,83,0,83,0
Abu Dhabi,2020-07,4.0,21,21.0,21,36.0,,,,,63,0,63,1,63,0,63,1,63,1,63,0,63,0,63,0,63,0,86,0,86,1,86,0,86,1,86,1,86,0,86,0,86,0,86,0,75,0,75,1,75,0,75,2,75,2,75,0,75,0,75,0,75,0,75,1,75,8,75,3,75,10,75,9,75,0,75,0,75,0,75,0
Abu Dhabi,2020-08,6.0,26,43.0,17,29.0,,,,,59,0,59,1,59,0,59,0,59,0,59,0,59,0,59,0,59,0,81,0,81,1,81,1,81,1,81,1,81,0,81,0,81,0,81,0,69,0,69,2,69,1,69,1,69,1,69,0,69,0,69,0,69,0,72,1,72,10,72,5,72,8,72,7,72,0,72,0,72,0,72,0
Abu Dhabi,2020-09,11.0,56,45.0,43,53.0,,,,,54,0,54,1,54,0,54,1,54,1,54,0,54,0,54,0,54,0,84,0,84,3,84,1,84,3,84,2,84,0,84,0,84,0,84,0,91,0,91,4,91,1,91,4,91,2,91,0,91,0,91,0,91,0,89,2,89,21,89,5,89,20,89,13,89,0,89,0,89,0,89,0
Abu Dhabi,2020-10,15.0,63,37.0,45,36.0,,,,,55,0,55,1,55,0,55,1,55,1,55,0,55,0,55,0,55,0,88,0,88,3,88,1,88,3,88,1,88,0,88,0,88,0,88,0,75,0,75,4,75,1,75,4,75,2,75,0,75,0,75,0,75,0,82,3,82,23,82,4,82,21,82,9,82,0,82,0,82,0,82,0
Abu Dhabi,2020-11,20.0,58,58.0,61,38.0,,,,,51,0,51,1,51,0,51,2,51,1,51,0,51,0,51,0,51,0,85,1,85,3,85,1,85,4,85,1,85,0,85,0,85,0,85,0,69,1,69,4,69,1,69,5,69,2,69,0,69,0,69,0,69,0,83,4,83,21,83,7,83,29,83,10,83,0,83,0,83,0,83,0
Abu Dhabi,2020-12,6.0,42,10.0,17,42.0,,,,,53,0,53,1,53,0,53,1,53,1,53,0,53,0,53,0,53,0,74,0,74,2,74,0,74,1,74,2,74,0,74,0,74,0,74,0,46,0,46,3,46,0,46,1,46,2,46,0,46,0,46,0,46,0,74,1,74,15,74,1,74,8,74,10,74,0,74,0,74,0,74,0
Abu Dhabi,2021-01,6.0,67,47.0,53,65.0,,,,,54,0,54,2,54,0,54,2,54,1,54,0,54,0,54,0,54,0,92,0,92,4,92,1,92,4,92,2,92,0,92,0,92,0,92,0,64,0,64,4,64,1,64,4,64,3,64,0,64,0,64,0,64,0,81,1,81,25,81,6,81,25,81,16,81,0,81,0,81,0,81,0
Abu Dhabi,2021-02,8.0,62,50.0,63,71.0,,,,,53,0,53,1,53,0,53,2,53,1,53,0,53,0,53,0,53,0,95,0,95,3,95,1,95,4,95,3,95,0,95,0,95,0,95,0,67,0,67,4,67,1,67,5,67,3,67,0,67,0,67,0,67,0,66,1,66,23,66,6,66,29,66,18,66,0,66,0,66,0,66,0
Abu Dhabi,2021-03,16.0,68,100.0,65,44.0,,,,,56,0,56,2,56,1,56,2,56,1,56,0,56,0,56,0,56,0,94,0,94,4,94,2,94,4,94,2,94,0,94,0,94,0,94,0,62,1,62,4,62,2,62,5,62,2,62,0,62,0,62,0,62,0,71,3,71,25,71,12,71,30,71,11,71,0,71,0,71,0,71,0
Abu Dhabi,2021-04,10.0,46,51.0,49,51.0,,,,,52,0,52,1,52,0,52,1,52,1,52,0,52,0,52,0,52,0,79,0,79,2,79,1,79,3,79,2,79,0,79,0,79,0,79,0,56,0,56,3,56,1,56,4,56,2,56,0,56,0,56,0,56,0,70,2,70,17,70,6,70,23,70,13,70,0,70,0,70,0,70,0
Abu Dhabi,2021-05,16.0,63,39.0,78,58.0,,,,,51,0,51,1,51,0,51,2,51,1,51,0,51,0,51,0,51,0,82,0,82,3,82,1,82,5,82,2,82,0,82,0,82,0,82,0,64,1,64,4,64,1,64,6,64,3,64,0,64,0,64,0,64,0,74,3,74,23,74,5,74,36,74,14,74,0,74,0,74,0,74,0
Abu Dhabi,2021-06,11.0,71,83.0,71,47.0,,,,,58,0,58,2,58,1,58,2,58,1,58,0,58,0,58,0,58,0,100,0,100,4,100,1,100,5,100,2,100,0,100,0,100,0,100,0,62,0,62,5,62,2,62,6,62,2,62,0,62,0,62,0,62,0,100,2,100,26,100,10,100,33,100,12,100,0,100,0,100,0,100,0
Abu Dhabi,2021-07,11.0,27,16.0,21,38.0,,,,,55,0,55,1,55,0,55,1,55,1,55,0,55,0,55,0,55,0,79,0,79,1,79,0,79,1,79,1,79,0,79,0,79,0,79,0,48,0,48,2,48,0,48,2,48,2,48,0,48,0,48,0,48,0,75,2,75,10,75,2,75,10,75,10,75,0,75,0,75,0,75,0
Abu Dhabi,2021-08,6.0,24,19.0,15,46.0,,,,,58,0,58,1,58,0,58,0,58,1,58,0,58,0,58,0,58,0,87,0,87,1,87,0,87,1,87,2,87,0,87,0,87,0,87,0,61,0,61,2,61,0,61,1,61,2,61,0,61,0,61,0,61,0,82,1,82,9,82,2,82,7,82,12,82,0,82,0,82,0,82,0
Abu Dhabi,2021-09,6.0,65,62.0,39,58.0,,,,,61,0,61,2,61,0,61,1,61,1,61,0,61,0,61,0,61,0,82,0,82,3,82,1,82,3,82,2,82,0,82,0,82,0,82,0,74,0,74,4,74,1,74,3,74,3,74,0,74,0,74,0,74,0,83,1,83,24,83,7,83,18,83,14,83,0,83,0,83,0,83,0
Abu Dhabi,2021-10,4.0,82,40.0,38,80.0,,,,,60,0,60,2,60,0,60,1,60,1,60,0,60,0,60,0,60,0,75,0,75,4,75,1,75,3,75,3,75,0,75,0,75,0,75,0,60,0,60,5,60,1,60,3,60,4,60,0,60,0,60,0,60,0,84,1,84,30,84,5,84,18,84,20,84,0,84,0,84,0,84,0
Abu Dhabi,2021-11,18.0,85,63.0,51,83.0,,,,,61,0,61,2,61,0,61,2,61,1,61,0,61,0,61,0,61,0,72,0,72,5,72,1,72,3,72,3,72,0,72,0,72,0,72,0,59,1,59,6,59,1,59,4,59,4,59,0,59,0,59,0,59,0,86,3,86,31,86,7,86,24,86,21,86,0,86,0,86,0,86,0
