Region,date,Global warming,climate change,greenhouse gas,renewable energy,sustainability,Climate disaster,green energy,green investment,green production,Job_Global warming,Global warming_Job,Job_climate change,climate change_Job,Job_greenhouse gas,greenhouse gas_Job,Job_renewable energy,renewable energy_Job,Job_sustainability,sustainability_Job,Job_Climate disaster,Climate disaster_Job,Job_green energy,green energy_Job,Job_green investment,green investment_Job,Job_green production,green production_Job,health_Global warming,Global warming_health,health_climate change,climate change_health,health_greenhouse gas,greenhouse gas_health,health_renewable energy,renewable energy_health,health_sustainability,sustainability_health,health_Climate disaster,Climate disaster_health,health_green energy,green energy_health,health_green investment,green investment_health,health_green production,green production_health,education_Global warming,Global warming_education,education_climate change,climate change_education,education_greenhouse gas,greenhouse gas_education,education_renewable energy,renewable energy_education,education_sustainability,sustainability_education,education_Climate disaster,Climate disaster_education,education_green energy,green energy_education,education_green investment,green investment_education,education_green production,green production_education,drugs_Global warming,Global warming_drugs,drugs_climate change,climate change_drugs,drugs_greenhouse gas,greenhouse gas_drugs,drugs_renewable energy,renewable energy_drugs,drugs_sustainability,sustainability_drugs,drugs_Climate disaster,Climate disaster_drugs,drugs_green energy,green energy_drugs,drugs_green investment,green investment_drugs,drugs_green production,green production_drugs
Alabama,2004-11,0.0,27,32,0,52,,,,0.0,55,0,55,1,55,0,55,0,55,0,55,0,55,0,55,0,55,0,71,0,71,2,71,1,71,0,71,1,71,0,71,0,71,0,71,0,87,0,87,3,87,1,87,0,87,1,87,0,87,0,87,0,87,0,79,0,79,6,79,1,79,0,79,1,79,0,79,0,79,0,79,0
Alabama,2004-12,0.0,6,0,0,0,,,,0.0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,1,46,0,46,0,46,0,46,0,46,0,46,0,46,0,54,0,54,1,54,0,54,0,54,0,54,0,54,0,54,0,54,0,65,0,65,1,65,0,65,0,65,0,65,0,65,0,65,0,65,0
Alabama,2005-01,0.0,16,0,38,0,,,,0.0,67,0,67,1,67,0,67,0,67,0,67,0,67,0,67,0,67,0,61,0,61,1,61,0,61,1,61,0,61,0,61,0,61,0,61,0,88,0,88,1,88,0,88,1,88,0,88,0,88,0,88,0,88,0,78,0,78,3,78,0,78,2,78,0,78,0,78,0,78,0,78,0
Alabama,2005-02,0.0,27,100,20,0,,,,0.0,56,0,56,1,56,1,56,0,56,0,56,0,56,0,56,0,56,0,76,0,76,2,76,2,76,0,76,0,76,0,76,0,76,0,76,0,78,0,78,3,78,2,78,1,78,0,78,0,78,0,78,0,78,0,75,0,75,6,75,5,75,1,75,0,75,0,75,0,75,0,75,0
Alabama,2005-03,0.0,9,0,35,72,,,,0.0,57,0,57,0,57,0,57,0,57,0,57,0,57,0,57,0,57,0,65,0,65,1,65,0,65,1,65,1,65,0,65,0,65,0,65,0,79,0,79,1,79,0,79,1,79,1,79,0,79,0,79,0,79,0,59,0,59,2,59,0,59,2,59,2,59,0,59,0,59,0,59,0
Alabama,2005-04,0.0,21,24,0,40,,,,0.0,58,0,58,1,58,0,58,0,58,0,58,0,58,0,58,0,58,0,71,0,71,2,71,0,71,0,71,0,71,0,71,0,71,0,71,0,90,0,90,2,90,0,90,0,90,0,90,0,90,0,90,0,90,0,89,0,89,4,89,1,89,0,89,1,89,0,89,0,89,0,89,0
Alabama,2005-05,0.0,15,0,18,0,,,,0.0,66,0,66,1,66,0,66,0,66,0,66,0,66,0,66,0,66,0,59,0,59,1,59,0,59,0,59,0,59,0,59,0,59,0,59,0,80,0,80,1,80,0,80,0,80,0,80,0,80,0,80,0,80,0,88,0,88,3,88,0,88,1,88,0,88,0,88,0,88,0,88,0
Alabama,2005-06,0.0,10,0,18,0,,,,0.0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,65,0,65,1,65,0,65,0,65,0,65,0,65,0,65,0,65,0,76,0,76,1,76,0,76,0,76,0,76,0,76,0,76,0,76,0,73,0,73,2,73,0,73,1,73,0,73,0,73,0,73,0,73,0
Alabama,2005-07,0.0,19,22,17,0,,,,0.0,62,0,62,1,62,0,62,0,62,0,62,0,62,0,62,0,62,0,59,0,59,2,59,0,59,0,59,0,59,0,59,0,59,0,59,0,74,0,74,2,74,0,74,0,74,0,74,0,74,0,74,0,74,0,73,0,73,4,73,1,73,1,73,0,73,0,73,0,73,0,73,0
Alabama,2005-08,0.0,40,0,0,0,,,,0.0,60,0,60,2,60,0,60,0,60,0,60,0,60,0,60,0,60,0,67,0,67,3,67,0,67,0,67,0,67,0,67,0,67,0,67,0,83,0,83,4,83,0,83,0,83,0,83,0,83,0,83,0,83,0,65,0,65,9,65,0,65,0,65,0,65,0,65,0,65,0,65,0
Alabama,2005-09,0.0,33,57,0,0,,,,0.0,56,0,56,1,56,0,56,0,56,0,56,0,56,0,56,0,56,0,70,0,70,3,70,1,70,0,70,0,70,0,70,0,70,0,70,0,84,0,84,3,84,1,84,0,84,0,84,0,84,0,84,0,84,0,59,0,59,7,59,3,59,0,59,0,59,0,59,0,59,0,59,0
Alabama,2005-10,0.0,24,18,43,30,,,,0.0,55,0,55,1,55,0,55,0,55,0,55,0,55,0,55,0,55,0,61,0,61,2,61,0,61,1,61,0,61,0,61,0,61,0,61,0,74,0,74,2,74,0,74,1,74,0,74,0,74,0,74,0,74,0,87,0,87,5,87,1,87,3,87,1,87,0,87,0,87,0,87,0
Alabama,2005-11,0.0,28,0,30,31,,,,0.0,47,0,47,1,47,0,47,0,47,0,47,0,47,0,47,0,47,0,62,0,62,2,62,0,62,1,62,0,62,0,62,0,62,0,62,0,66,0,66,3,66,0,66,1,66,0,66,0,66,0,66,0,66,0,78,0,78,6,78,0,78,2,78,1,78,0,78,0,78,0,78,0
Alabama,2005-12,0.0,27,36,0,0,,,,0.0,45,0,45,1,45,0,45,0,45,0,45,0,45,0,45,0,45,0,48,0,48,2,48,1,48,0,48,0,48,0,48,0,48,0,48,0,59,0,59,3,59,1,59,0,59,0,59,0,59,0,59,0,59,0,68,0,68,6,68,2,68,0,68,0,68,0,68,0,68,0,68,0
Alabama,2006-01,0.0,20,0,25,26,,,,0.0,54,0,54,1,54,0,54,0,54,0,54,0,54,0,54,0,54,0,64,0,64,2,64,0,64,1,64,0,64,0,64,0,64,0,64,0,66,0,66,2,66,0,66,1,66,0,66,0,66,0,66,0,66,0,84,0,84,4,84,0,84,1,84,1,84,0,84,0,84,0,84,0
Alabama,2006-02,0.0,14,0,25,26,,,,0.0,49,0,49,1,49,0,49,0,49,0,49,0,49,0,49,0,49,0,67,0,67,1,67,0,67,1,67,0,67,0,67,0,67,0,67,0,77,0,77,1,77,0,77,1,77,0,77,0,77,0,77,0,77,0,71,0,71,3,71,0,71,2,71,1,71,0,71,0,71,0,71,0
Alabama,2006-03,0.0,35,30,23,0,,,,0.0,53,0,53,1,53,0,53,0,53,0,53,0,53,0,53,0,53,0,65,0,65,3,65,1,65,1,65,0,65,0,65,0,65,0,65,0,67,0,67,3,67,1,67,1,67,0,67,0,67,0,67,0,67,0,67,0,67,7,67,1,67,1,67,0,67,0,67,0,67,0,67,0
Alabama,2006-04,0.0,46,0,36,0,,,,0.0,53,0,53,2,53,0,53,0,53,0,53,0,53,0,53,0,53,0,68,0,68,4,68,0,68,1,68,0,68,0,68,0,68,0,68,0,78,0,78,4,78,0,78,1,78,0,78,0,78,0,78,0,78,0,81,0,81,10,81,0,81,2,81,0,81,0,81,0,81,0,81,0
Alabama,2006-05,0.0,25,0,23,0,,,,0.0,57,0,57,1,57,0,57,0,57,0,57,0,57,0,57,0,57,0,61,0,61,2,61,0,61,1,61,0,61,0,61,0,61,0,61,0,76,0,76,2,76,0,76,1,76,0,76,0,76,0,76,0,76,0,72,0,72,5,72,0,72,1,72,0,72,0,72,0,72,0,72,0
Alabama,2006-06,0.0,26,15,24,0,,,,0.0,60,0,60,1,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,2,60,0,60,1,60,0,60,0,60,0,60,0,60,0,68,0,68,2,68,0,68,1,68,0,68,0,68,0,68,0,68,0,69,0,69,6,69,1,69,1,69,0,69,0,69,0,69,0,69,0
Alabama,2006-07,0.0,12,0,11,0,,,,0.0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,53,0,53,1,53,0,53,0,53,0,53,0,53,0,53,0,53,0,71,0,71,1,71,0,71,0,71,0,71,0,71,0,71,0,71,0,70,0,70,3,70,0,70,1,70,0,70,0,70,0,70,0,70,0
Alabama,2006-08,0.0,31,13,0,0,,,,0.0,57,0,57,1,57,0,57,0,57,0,57,0,57,0,57,0,57,0,61,0,61,3,61,0,61,0,61,0,61,0,61,0,61,0,61,0,76,0,76,3,76,0,76,0,76,0,76,0,76,0,76,0,76,0,63,0,63,6,63,1,63,0,63,0,63,0,63,0,63,0,63,0
Alabama,2006-09,100.0,22,26,10,0,,,,0.0,49,0,49,1,49,0,49,0,49,0,49,0,49,0,49,0,49,0,57,0,57,2,57,0,57,0,57,0,57,0,57,0,57,0,57,0,64,0,64,2,64,1,64,0,64,0,64,0,64,0,64,0,64,0,71,1,71,5,71,1,71,1,71,0,71,0,71,0,71,0,71,0
Alabama,2006-10,0.0,23,0,19,0,,,,0.0,49,0,49,1,49,0,49,0,49,0,49,0,49,0,49,0,49,0,63,0,63,2,63,0,63,0,63,0,63,0,63,0,63,0,63,0,71,0,71,2,71,0,71,1,71,0,71,0,71,0,71,0,71,0,92,0,92,5,92,0,92,1,92,0,92,0,92,0,92,0,92,0
Alabama,2006-11,0.0,28,0,0,20,,,,0.0,48,0,48,1,48,0,48,0,48,0,48,0,48,0,48,0,48,0,61,0,61,2,61,0,61,0,61,0,61,0,61,0,61,0,61,0,68,0,68,3,68,0,68,0,68,0,68,0,68,0,68,0,68,0,74,0,74,6,74,0,74,0,74,1,74,0,74,0,74,0,74,0
Alabama,2006-12,0.0,45,24,67,0,,,,0.0,41,0,41,2,41,0,41,1,41,0,41,0,41,0,41,0,41,0,50,0,50,4,50,0,50,2,50,0,50,0,50,0,50,0,50,0,55,0,55,4,55,0,55,2,55,0,55,0,55,0,55,0,55,0,63,0,63,9,63,1,63,4,63,0,63,0,63,0,63,0,63,0
Alabama,2007-01,80.0,83,10,24,0,,,,0.0,56,0,56,3,56,0,56,0,56,0,56,0,56,0,56,0,56,0,61,0,61,7,61,0,61,1,61,0,61,0,61,0,61,0,61,0,61,0,61,8,61,0,61,1,61,0,61,0,61,0,61,0,61,0,83,0,83,17,83,0,83,1,83,0,83,0,83,0,83,0,83,0
Alabama,2007-02,83.0,71,0,25,17,,,,0.0,51,0,51,3,51,0,51,0,51,0,51,0,51,0,51,0,51,0,59,0,59,6,59,0,59,1,59,0,59,0,59,0,59,0,59,0,61,0,61,7,61,0,61,1,61,0,61,0,61,0,61,0,61,0,88,0,88,15,88,0,88,2,88,0,88,0,88,0,88,0,88,0
Alabama,2007-03,77.0,49,0,8,16,,,,0.0,54,0,54,2,54,0,54,0,54,0,54,0,54,0,54,0,54,0,57,0,57,4,57,0,57,0,57,0,57,0,57,0,57,0,57,0,63,0,63,5,63,0,63,0,63,0,63,0,63,0,63,0,63,0,74,0,74,10,74,0,74,0,74,0,74,0,74,0,74,0,74,0
Alabama,2007-04,0.0,100,19,53,32,,,,0.0,56,0,56,4,56,0,56,1,56,0,56,0,56,0,56,0,56,0,65,0,65,9,65,0,65,1,65,0,65,0,65,0,65,0,65,0,73,0,73,9,73,0,73,1,73,0,73,0,73,0,73,0,73,0,72,0,72,21,72,1,72,3,72,1,72,0,72,0,72,0,72,0
Alabama,2007-05,0.0,34,0,0,0,,,,0.0,63,0,63,1,63,0,63,0,63,0,63,0,63,0,63,0,63,0,54,0,54,3,54,0,54,0,54,0,54,0,54,0,54,0,54,0,65,0,65,3,65,0,65,0,65,0,65,0,65,0,65,0,65,0,67,0,67,7,67,0,67,0,67,0,67,0,67,0,67,0,67,0
Alabama,2007-06,0.0,29,10,23,0,,,,0.0,58,0,58,1,58,0,58,0,58,0,58,0,58,0,58,0,58,0,60,0,60,3,60,0,60,1,60,0,60,0,60,0,60,0,60,0,66,0,66,3,66,0,66,1,66,0,66,0,66,0,66,0,66,0,79,0,79,6,79,0,79,1,79,0,79,0,79,0,79,0,79,0
Alabama,2007-07,0.0,29,0,36,15,,,,27.0,62,0,62,1,62,0,62,0,62,0,62,0,62,0,62,0,62,0,64,0,64,3,64,0,64,1,64,0,64,0,64,0,64,0,64,0,66,0,66,3,66,0,66,1,66,0,66,0,66,0,66,0,66,0,71,0,71,6,71,0,71,2,71,0,71,0,71,0,71,0,71,0
Alabama,2007-08,0.0,42,0,20,28,,,,0.0,64,0,64,2,64,0,64,0,64,0,64,0,64,0,64,0,64,0,65,0,65,4,65,0,65,0,65,0,65,0,65,0,65,0,65,0,70,0,70,4,70,0,70,1,70,0,70,0,70,0,70,0,70,0,72,0,72,9,72,0,72,1,72,1,72,0,72,0,72,0,72,0
Alabama,2007-09,0.0,42,26,41,0,,,,0.0,58,0,58,2,58,0,58,0,58,0,58,0,58,0,58,0,58,0,59,0,59,4,59,0,59,1,59,0,59,0,59,0,59,0,59,0,65,0,65,4,65,1,65,1,65,0,65,0,65,0,65,0,65,0,73,0,73,9,73,1,73,3,73,0,73,0,73,0,73,0,73,0
Alabama,2007-10,0.0,54,8,19,40,,,,0.0,60,0,60,2,60,0,60,0,60,0,60,0,60,0,60,0,60,0,61,0,61,5,61,0,61,0,61,0,61,0,61,0,61,0,61,0,70,0,70,5,70,0,70,1,70,0,70,0,70,0,70,0,70,0,84,0,84,11,84,0,84,1,84,1,84,0,84,0,84,0,84,0
Alabama,2007-11,0.0,76,33,51,13,,,,25.0,52,0,52,3,52,0,52,1,52,0,52,0,52,0,52,0,52,0,64,0,64,7,64,1,64,1,64,0,64,0,64,0,64,0,64,0,66,0,66,7,66,1,66,1,66,0,66,0,66,0,66,0,66,0,80,0,80,16,80,1,80,3,80,0,80,0,80,0,80,0,80,0
Alabama,2007-12,0.0,51,0,34,0,,,,0.0,49,0,49,2,49,0,49,0,49,0,49,0,49,0,49,0,49,0,47,0,47,4,47,0,47,1,47,0,47,0,47,0,47,0,47,0,53,0,53,5,53,0,53,1,53,0,53,0,53,0,53,0,53,0,63,0,63,11,63,0,63,2,63,0,63,0,63,0,63,0,63,0
Alabama,2008-01,59.0,56,8,24,50,,,,0.0,63,0,63,2,63,0,63,0,63,0,63,0,63,0,63,0,63,0,65,0,65,5,65,0,65,1,65,1,65,0,65,0,65,0,65,0,64,0,64,5,64,0,64,1,64,1,64,0,64,0,64,0,64,0,74,0,74,12,74,0,74,1,74,1,74,0,74,0,74,0,74,0
Alabama,2008-02,0.0,46,8,12,39,,,,0.0,60,0,60,2,60,0,60,0,60,0,60,0,60,0,60,0,60,0,63,0,63,4,63,0,63,0,63,0,63,0,63,0,63,0,63,0,71,0,71,4,71,0,71,0,71,0,71,0,71,0,71,0,71,0,62,0,62,10,62,0,62,1,62,1,62,0,62,0,62,0,62,0
Alabama,2008-03,0.0,55,16,43,25,,,,0.0,63,0,63,2,63,0,63,0,63,0,63,0,63,0,63,0,63,0,63,0,63,5,63,0,63,1,63,0,63,0,63,0,63,0,63,0,66,0,66,5,66,0,66,1,66,0,66,0,66,0,66,0,66,0,79,0,79,12,79,1,79,3,79,1,79,0,79,0,79,0,79,0
Alabama,2008-04,0.0,76,59,29,12,,,,22.0,72,0,72,3,72,0,72,0,72,0,72,0,72,0,72,0,72,0,58,0,58,7,58,1,58,1,58,0,58,0,58,0,58,0,58,0,72,0,72,7,72,1,72,1,72,0,72,0,72,0,72,0,72,0,80,0,80,16,80,3,80,2,80,0,80,0,80,0,80,0,80,0
Alabama,2008-05,0.0,39,46,42,50,,,,0.0,72,0,72,1,72,0,72,0,72,0,72,0,72,0,72,0,72,0,57,0,57,3,57,1,57,1,57,1,57,0,57,0,57,0,57,0,68,0,68,4,68,1,68,1,68,1,68,0,68,0,68,0,68,0,79,0,79,8,79,2,79,3,79,1,79,0,79,0,79,0,79,0
Alabama,2008-06,0.0,38,16,25,0,,,,0.0,75,0,75,1,75,0,75,0,75,0,75,0,75,0,75,0,75,0,61,0,61,3,61,0,61,1,61,0,61,0,61,0,61,0,61,0,63,0,63,4,63,0,63,1,63,0,63,0,63,0,63,0,63,0,61,0,61,8,61,1,61,2,61,0,61,0,61,0,61,0,61,0
Alabama,2008-07,0.0,31,15,47,37,,,,0.0,69,0,69,1,69,0,69,1,69,0,69,0,69,0,69,0,69,0,63,0,63,3,63,0,63,1,63,0,63,0,63,0,63,0,63,0,66,0,66,3,66,0,66,1,66,0,66,0,66,0,66,0,66,0,71,0,71,7,71,1,71,3,71,1,71,0,71,0,71,0,71,0
Alabama,2008-08,0.0,29,15,52,12,,,,0.0,67,0,67,1,67,0,67,1,67,0,67,0,67,0,67,0,67,0,55,0,55,2,55,0,55,1,55,0,55,0,55,0,55,0,55,0,61,0,61,3,61,0,61,1,61,0,61,0,61,0,61,0,61,0,59,0,59,6,59,1,59,3,59,0,59,0,59,0,59,0,59,0
Alabama,2008-09,54.0,39,28,44,23,,,,0.0,77,0,77,1,77,0,77,0,77,0,77,0,77,0,77,0,77,0,63,0,63,3,63,1,63,1,63,0,63,0,63,0,63,0,63,0,73,0,73,4,73,1,73,1,73,0,73,0,73,0,73,0,73,0,80,0,80,8,80,1,80,3,80,1,80,0,80,0,80,0,80,0
Alabama,2008-10,49.0,42,13,100,52,,,,0.0,72,0,72,2,72,0,72,1,72,0,72,0,72,0,72,0,72,0,63,0,63,4,63,0,63,2,63,1,63,0,63,0,63,0,63,0,70,0,70,4,70,0,70,3,70,1,70,0,70,0,70,0,70,0,81,0,81,9,81,1,81,6,81,1,81,0,81,0,81,0,81,0
Alabama,2008-11,0.0,33,28,44,58,,,,21.0,66,0,66,1,66,0,66,0,66,0,66,0,66,0,66,0,66,0,68,0,68,3,68,1,68,1,68,1,68,0,68,0,68,0,68,0,63,0,63,3,63,1,63,1,63,1,63,0,63,0,63,0,63,0,79,0,79,7,79,1,79,3,79,2,79,0,79,0,79,0,79,0
Alabama,2008-12,52.0,40,14,16,44,,,,0.0,63,0,63,1,63,0,63,0,63,0,63,0,63,0,63,0,63,0,50,0,50,3,50,0,50,0,50,1,50,0,50,0,50,0,50,0,49,0,49,4,49,0,49,0,49,1,49,0,49,0,49,0,49,0,68,0,68,8,68,1,68,1,68,1,68,0,68,0,68,0,68,0
Alabama,2009-01,0.0,43,13,40,42,,,,19.0,88,0,88,2,88,0,88,0,88,0,88,0,88,0,88,0,88,0,68,0,68,4,68,0,68,1,68,0,68,0,68,0,68,0,68,0,61,0,61,4,61,0,61,1,61,1,61,0,61,0,61,0,61,0,67,0,67,9,67,1,67,2,67,1,67,0,67,0,67,0,67,0
Alabama,2009-02,0.0,43,20,37,87,,,,20.0,73,0,73,2,73,0,73,0,73,0,73,0,73,0,73,0,73,0,64,0,64,4,64,0,64,1,64,1,64,0,64,0,64,0,64,0,68,0,68,4,68,0,68,1,68,1,68,0,68,0,68,0,68,0,77,0,77,9,77,1,77,2,77,2,77,0,77,0,77,0,77,0
Alabama,2009-03,0.0,40,25,34,81,,,,0.0,74,0,74,1,74,0,74,0,74,0,74,0,74,0,74,0,74,0,63,0,63,3,63,0,63,1,63,1,63,0,63,0,63,0,63,0,62,0,62,4,62,0,62,1,62,1,62,0,62,0,62,0,62,0,74,0,74,8,74,1,74,2,74,2,74,0,74,0,74,0,74,0
Alabama,2009-04,0.0,55,50,44,62,,,,0.0,72,0,72,2,72,0,72,0,72,0,72,0,72,0,72,0,72,0,67,0,67,5,67,1,67,1,67,1,67,0,67,0,67,0,67,0,66,0,66,5,66,1,66,1,66,1,66,0,66,0,66,0,66,0,75,0,75,12,75,2,75,3,75,2,75,0,75,0,75,0,75,0
Alabama,2009-05,0.0,25,32,25,11,,,,20.0,78,0,78,1,78,0,78,0,78,0,78,0,78,0,78,0,78,0,60,0,60,2,60,1,60,1,60,0,60,0,60,0,60,0,60,0,64,0,64,2,64,1,64,1,64,0,64,0,64,0,64,0,64,0,60,0,60,5,60,1,60,2,60,0,60,0,60,0,60,0,60,0
Alabama,2009-06,0.0,25,20,26,33,,,,20.0,85,0,85,1,85,0,85,0,85,0,85,0,85,0,85,0,85,0,65,0,65,2,65,0,65,1,65,0,65,0,65,0,65,0,65,0,60,0,60,2,60,0,60,1,60,0,60,0,60,0,60,0,60,0,74,0,74,5,74,1,74,2,74,1,74,0,74,0,74,0,74,0
Alabama,2009-07,0.0,24,7,15,21,,,,0.0,81,0,81,1,81,0,81,0,81,0,81,0,81,0,81,0,81,0,73,0,73,2,73,0,73,0,73,0,73,0,73,0,73,0,73,0,57,0,57,2,57,0,57,0,57,0,57,0,57,0,57,0,57,0,68,0,68,5,68,0,68,1,68,1,68,0,68,0,68,0,68,0
Alabama,2009-08,0.0,19,12,39,21,,,,0.0,84,0,84,1,84,0,84,0,84,0,84,0,84,0,84,0,84,0,78,0,78,2,78,0,78,1,78,0,78,0,78,0,78,0,78,0,64,0,64,2,64,0,64,1,64,0,64,0,64,0,64,0,64,0,68,0,68,4,68,1,68,2,68,1,68,0,68,0,68,0,68,0
Alabama,2009-09,0.0,32,6,14,29,,,,18.0,82,0,82,1,82,0,82,0,82,0,82,0,82,0,82,0,82,0,79,0,79,3,79,0,79,0,79,0,79,0,79,0,79,0,79,0,73,0,73,3,73,0,73,0,73,0,73,0,73,0,73,0,73,0,80,0,80,7,80,0,80,1,80,1,80,0,80,0,80,0,80,0
Alabama,2009-10,44.0,43,29,41,75,,,,17.0,78,0,78,2,78,0,78,0,78,0,78,0,78,0,78,0,78,0,70,0,70,4,70,1,70,1,70,1,70,0,70,0,70,0,70,0,65,0,65,4,65,1,65,1,65,1,65,0,65,0,65,0,65,0,81,0,81,9,81,1,81,2,81,2,81,0,81,0,81,0,81,0
Alabama,2009-11,0.0,67,48,62,30,,,,0.0,73,0,73,2,73,0,73,1,73,0,73,0,73,0,73,0,73,0,70,0,70,6,70,1,70,2,70,0,70,0,70,0,70,0,70,0,63,0,63,6,63,1,63,2,63,0,63,0,63,0,63,0,63,0,70,0,70,14,70,2,70,4,70,1,70,0,70,0,70,0,70,0
Alabama,2009-12,46.0,57,24,66,29,,,,0.0,63,0,63,2,63,0,63,1,63,0,63,0,63,0,63,0,63,0,54,0,54,5,54,0,54,2,54,0,54,0,54,0,54,0,54,0,51,0,51,5,51,0,51,2,51,0,51,0,51,0,51,0,51,0,68,0,68,12,68,1,68,4,68,1,68,0,68,0,68,0,68,0
Alabama,2010-01,0.0,37,17,31,46,,,,0.0,86,0,86,1,86,0,86,0,86,0,86,0,86,0,86,0,86,0,66,0,66,3,66,0,66,1,66,1,66,0,66,0,66,0,66,0,60,0,60,3,60,0,60,1,60,1,60,0,60,0,60,0,60,0,66,0,66,8,66,1,66,2,66,1,66,0,66,0,66,0,66,0
